#{"t_start": 1763562762.375329, "env_id": "None"}
r,l,t
-46.694874,500,1275.211331
-74.84394,500,1275.211344
-119.19694,500,1275.211353
-2.8617067,500,1275.211361
10.723364,500,1275.211368
-71.59333,500,1276.478702
-57.18316,500,1276.478749
27.707891,500,1276.478761
-126.67055,500,1276.478769
-49.380646,500,1276.478776
-158.40904,500,1276.478784
5.943487,500,1290.578079
-13.006685,500,1290.578133
-97.02617,500,1290.578145
-27.88433,500,1290.578154
-2.213772,500,1290.578161
-4.5750656,500,1290.578167
-241.96156,500,1291.840023
-34.62625,500,1291.840074
-92.76939,500,1291.840087
-66.343796,500,1291.840095
-49.280506,500,1291.840102
-126.86657,500,1291.840109
-80.97002,500,1305.610126
-94.003174,500,1305.610181
-132.97784,500,1305.610198
-65.23348,500,1305.610214
8.60045,500,1305.610221
-7.970165,500,1305.610227
-14.624558,500,1306.850772
9.059938,500,1306.850821
14.845613,500,1306.850833
4.0855947,500,1306.85084
-45.503147,500,1306.850846
-4.1714244,500,1306.850852
-35.18105,500,1320.013243
-2.0142987,500,1320.013288
-19.680326,500,1320.013299
1.1278229,500,1320.013306
7.2045193,500,1320.013313
-52.775154,500,1320.013319
-56.748913,500,1321.270875
0.38199508,500,1321.270923
-51.26502,500,1321.27094
-5.971976,500,1321.270947
21.302973,500,1321.270954
-50.921513,500,1321.27096
-8.836579,500,1334.185413
-15.065373,500,1334.185467
-41.94195,500,1334.18548
-39.682213,500,1334.18549
-334.73602,500,1334.185498
-19.08298,500,1334.185506
-58.031025,500,1335.425531
-148.2955,500,1335.425581
-14.504865,500,1335.425594
24.0301,500,1335.425603
6.4597535,500,1335.42561
5.2680726,500,1335.425617
-79.72611,500,1348.408518
-14.477774,500,1348.408572
-36.18757,500,1348.408584
-97.77161,500,1348.408592
-46.389698,500,1348.4086
-9.380417,500,1348.408607
-41.371334,500,1349.6756
-11.615009,500,1349.67565
-15.916133,500,1349.675667
-60.79658,500,1349.675675
-93.93437,500,1349.675682
-90.52773,500,1349.67569
-18.548016,500,1362.751061
-64.077095,500,1362.751118
-80.65092,500,1362.751131
-20.16944,500,1362.751139
-95.6397,500,1362.751147
12.865733,500,1362.751154
-63.25732,500,1364.001548
-3.9321604,500,1364.001597
-39.44926,500,1364.001609
-7.454403,500,1364.001617
-35.76037,500,1364.001624
9.392618,500,1364.001631
-71.84363,500,1377.134094
-85.91777,500,1377.134149
-37.92577,500,1377.134165
-91.8165,500,1377.134173
2.5125523,500,1377.134181
-58.724667,500,1377.134188
-122.85257,500,1378.403036
-51.466988,500,1378.403086
-6.9449854,500,1378.403099
-4.2151527,500,1378.403107
-102.51738,500,1378.403115
-4.184641,500,1378.403121
-113.8666,500,1391.466369
-25.330412,500,1391.466425
15.992887,500,1391.466441
-12.402001,500,1391.466449
-114.22942,500,1391.466457
-19.89753,500,1391.466464
-37.731686,500,1392.734313
-25.060167,500,1392.73436
22.217377,500,1392.734373
-209.23921,500,1392.734381
-232.75284,500,1392.734388
-36.270164,500,1392.734395
-74.24414,500,1406.026574
8.522493,500,1406.02663
-123.70139,500,1406.026643
-34.52184,500,1406.026652
-19.331957,500,1406.026659
-14.565317,500,1406.026666
-83.33582,500,1407.280378
-22.400969,500,1407.280425
-72.3402,500,1407.280438
3.0000033,500,1407.280446
-19.817171,500,1407.280454
-262.31824,500,1407.280461
-48.386726,500,1420.360757
-218.4777,500,1420.360815
-95.5678,500,1420.360829
2.1805696,500,1420.360838
-186.88638,500,1420.360845
-39.788277,500,1420.360853
-43.92854,500,1421.733298
-91.21679,500,1421.733346
-60.196003,500,1421.733359
-133.61783,500,1421.733368
17.57325,500,1421.733375
-1.9878273,500,1421.733382
-23.398027,500,1434.637451
-135.60135,500,1434.638347
-100.76489,500,1434.638363
-24.633305,500,1434.638371
-87.455475,500,1434.638379
-100.41098,500,1434.638386
-14.017304,500,1435.891743
-108.44162,500,1435.891794
-3.5803273,500,1435.891806
-189.99623,500,1435.891815
-44.067856,500,1435.891822
22.187513,500,1435.891832
-1.5067983,500,1449.094693
-90.404816,500,1449.095544
-21.205847,500,1449.095597
8.019634,500,1449.095607
-110.22742,500,1449.095615
-130.06003,500,1449.095622
-60.41864,500,1450.368425
-77.46728,500,1450.368478
-172.76021,500,1450.368496
-1.353221,500,1450.368504
-134.8338,500,1450.368512
-47.156998,500,1450.368519
8.519539,500,1464.3103
-116.553154,500,1464.311808
4.7889986,500,1464.311833
-0.74651515,500,1464.311849
-140.76761,500,1464.311857
-70.637695,500,1464.311864
-76.24873,500,1465.698527
-146.02477,500,1465.698621
-127.81377,500,1465.698632
-30.477314,500,1465.69864
-72.42825,500,1465.698648
-1.2273449,500,1465.698655
8.8055,500,1479.564713
-35.25249,500,1479.565597
-140.10857,500,1479.565615
3.1071885,500,1479.565625
17.279282,500,1479.565632
-23.21099,500,1479.565639
-5.810659,500,1480.967892
-157.93144,500,1480.967941
-0.8022654,500,1480.967955
-61.6229,500,1480.967974
-17.297329,500,1480.967981
-83.242004,500,1480.967988
-4.974399,500,1496.007309
-175.49908,500,1496.008033
19.996443,500,1496.00805
6.2112975,500,1496.00806
1.4557011,500,1496.008068
-62.395145,500,1496.008075
-17.735159,500,1497.712401
-32.592594,500,1497.712447
22.92203,500,1497.712459
-26.497355,500,1497.712468
-3.1605961,500,1497.712476
-30.104553,500,1497.712483
5.9255896,500,1512.627722
-186.33498,500,1512.627944
-95.495865,500,1512.627966
-162.83748,500,1512.627976
-53.861496,500,1512.627984
-71.8735,500,1512.627991
4.884364,500,1513.931831
29.969908,500,1513.931882
1.6559197,500,1513.931894
-253.35748,500,1513.931902
-18.854753,500,1513.93191
7.469094,500,1513.931917
-101.57618,500,1528.366928
-80.35183,500,1528.366981
-58.074356,500,1528.366994
20.833418,500,1528.367002
-55.45065,500,1528.36701
3.3915796,500,1528.367016
1.1354424,500,1529.650208
-7.614447,500,1529.650258
12.269891,500,1529.65027
-19.743643,500,1529.650279
-13.784983,500,1529.650287
9.052085,500,1529.650294
17.863476,500,1544.380644
-3.472079,500,1544.381415
-50.230522,500,1544.381464
22.677704,500,1544.381475
-72.509636,500,1544.381483
16.871174,500,1544.38149
5.7248135,500,1545.725414
0.51250273,500,1545.725468
3.7627072,500,1545.725481
3.3182967,500,1545.72549
-82.15417,500,1545.725497
-10.59082,500,1545.725504
-3.9607182,500,1560.739402
-31.988956,500,1560.739726
-57.531704,500,1560.739749
-21.721708,500,1560.73976
22.225897,500,1560.739768
11.780822,500,1560.739775
-192.11444,500,1562.144795
10.669573,500,1562.144846
17.640743,500,1562.144859
-27.455664,500,1562.144868
-57.58508,500,1562.144875
-2.7613752,500,1562.144882
10.362026,500,1563.50093
38.842766,500,1563.500983
23.920866,500,1563.500996
-3.951885,500,1563.501005
16.4619,500,1563.501013
4.656931,500,1563.50102
24.49909,500,1578.96514
-25.516249,500,1578.965196
-134.32155,500,1578.965209
-20.35116,500,1578.965218
2.6134548,500,1578.965226
32.5528,500,1578.965233
-28.271198,500,1580.231924
-32.763386,500,1580.231974
3.2378702,500,1580.231986
-96.60102,500,1580.231994
16.26248,500,1580.232002
-41.797092,500,1580.232009
7.863641,500,1594.581644
1.6754237,500,1594.582419
-8.021636,500,1594.58247
-22.11945,500,1594.58248
-60.668213,500,1594.582488
-17.238623,500,1594.582496
8.640345,500,1595.846968
0.90200233,500,1595.847019
-112.289696,500,1595.847032
7.2036986,500,1595.847041
7.670454,500,1595.847048
6.3146706,500,1595.847056
12.836033,500,1609.905651
-31.113712,500,1609.905706
17.34542,500,1609.90572
-67.93991,500,1609.905728
-2.2993176,500,1609.905736
-6.743079,500,1609.905744
-20.779154,500,1611.17085
23.869658,500,1611.170899
41.47325,500,1611.170911
-40.92363,500,1611.17092
12.668775,500,1611.170927
13.804114,500,1611.170934
-23.17477,500,1624.753473
7.745491,500,1624.753531
-69.51607,500,1624.753547
25.210922,500,1624.753556
-39.004444,500,1624.753564
-19.510523,500,1624.753572
28.607967,500,1626.020423
15.782133,500,1626.020476
-17.70504,500,1626.020488
-102.13338,500,1626.020497
-59.289265,500,1626.020505
14.901189,500,1626.020512
-0.23958236,500,1640.00564
9.535113,500,1640.005694
-80.19948,500,1640.005708
-5.816385,500,1640.005717
5.685733,500,1640.005725
-13.595233,500,1640.005732
11.258791,500,1641.310147
-23.069672,500,1641.310197
-53.231293,500,1641.31021
-59.072483,500,1641.310218
-4.843324,500,1641.310229
-23.60177,500,1641.310236
9.392174,500,1654.655419
9.002344,500,1654.655477
21.56296,500,1654.65549
17.233856,500,1654.655499
-13.333748,500,1654.655507
21.584232,500,1654.655513
3.420797,500,1655.928523
-40.832058,500,1655.928575
21.001574,500,1655.928588
-77.61446,500,1655.928596
18.989851,500,1655.928604
-9.861525,500,1655.928611
16.940609,500,1670.149185
-2.919838,500,1670.14924
-38.36368,500,1670.149253
21.54472,500,1670.149261
18.520443,500,1670.149269
5.2645063,500,1670.149275
-66.91637,500,1671.423405
-32.373558,500,1671.423456
15.660766,500,1671.423468
-102.73788,500,1671.423477
-145.90558,500,1671.423498
18.720774,500,1671.423504
-17.400183,500,1685.162836
38.011757,500,1685.162884
28.210247,500,1685.162896
-6.0853066,500,1685.162903
-11.728826,500,1685.16291
52.928337,500,1685.162916
7.341509,500,1686.428926
7.4340324,500,1686.428973
35.58097,500,1686.428985
6.2622304,500,1686.428993
-23.761433,500,1686.429
22.077724,500,1686.429006
-24.683582,500,1697.881082
-43.642174,500,1697.881135
31.200905,500,1697.881148
-82.09344,500,1697.881157
22.716017,500,1697.881164
11.451723,500,1697.881171
7.52934,500,1699.192433
28.647392,500,1699.192491
14.821795,500,1699.192504
-27.99661,500,1699.192512
37.662594,500,1699.192519
15.523942,500,1699.192526
26.435886,500,1710.961988
8.803531,500,1710.962046
-4.5675244,500,1710.962059
-4.7425137,500,1710.962067
31.7504,500,1710.962075
24.573074,500,1710.962082
16.27098,500,1712.242911
33.20053,500,1712.242964
-146.86449,500,1712.242977
19.813663,500,1712.242985
-22.396542,500,1712.242993
27.071547,500,1712.243
4.2273307,500,1723.142088
-17.278336,500,1723.142143
-18.555325,500,1723.142157
39.618282,500,1723.142166
24.88186,500,1723.142173
-0.89871573,500,1723.14218
30.031609,500,1724.409805
22.569855,500,1724.409851
26.789495,500,1724.409863
44.022976,500,1724.409872
14.806975,500,1724.409879
-88.21171,500,1724.409886
-0.87611717,500,1737.299311
-2.384904,500,1737.299366
-23.599012,500,1737.29938
41.59438,500,1737.299389
22.980701,500,1737.299399
9.10908,500,1737.299407
-37.20544,500,1738.591552
8.640049,500,1738.591602
-8.839821,500,1738.59162
46.196198,500,1738.591629
15.19516,500,1738.591637
-30.026648,500,1738.591644
-6.9543934,500,1752.43431
-47.178394,500,1752.434354
23.733856,500,1752.434369
40.66014,500,1752.434377
46.21791,500,1752.434384
10.777459,500,1752.434391
-8.819109,500,1753.70977
-19.25995,500,1753.709818
3.5534575,500,1753.709831
-20.521833,500,1753.709839
-89.40121,500,1753.709847
42.515903,500,1753.709854
20.470404,500,1767.765489
37.108063,500,1767.766264
-48.324467,500,1767.766333
12.709192,500,1767.766347
-7.8943763,500,1767.766355
10.851934,500,1767.766362
43.531525,500,1769.044332
24.929554,500,1769.044382
49.594173,500,1769.044395
-10.011278,500,1769.044403
9.836833,500,1769.044411
24.782305,500,1769.044417
12.9747925,500,1781.858843
43.111885,500,1781.858898
28.850315,500,1781.858911
31.311443,500,1781.858919
-34.17653,500,1781.858927
-9.634096,500,1781.858934
22.582638,500,1783.148016
-92.76918,500,1783.148072
-13.517948,500,1783.148084
22.798351,500,1783.148093
14.689319,500,1783.1481
17.932016,500,1783.148107
-18.199287,500,1796.600298
-142.36165,500,1796.600348
-0.9595315,500,1796.600361
22.903263,500,1796.600369
-22.30413,500,1796.600377
47.56076,500,1796.600384
28.72967,500,1797.89375
6.787317,500,1797.8938
37.256298,500,1797.893812
27.876179,500,1797.89382
-35.24415,500,1797.893827
47.38625,500,1797.893835
54.44613,500,1811.143815
-116.34124,500,1811.143869
-94.06418,500,1811.143882
47.21822,500,1811.143891
-31.082586,500,1811.143898
52.42734,500,1811.143905
14.718561,500,1812.435961
-270.58447,500,1812.436011
-281.189,500,1812.436023
19.258106,500,1812.436031
25.011501,500,1812.436039
43.96753,500,1812.436046
-131.42198,500,1826.747031
26.421635,500,1826.747076
-42.064636,500,1826.747088
-9.040106,500,1826.747096
17.490604,500,1826.747104
-37.227875,500,1826.747111
3.77271,500,1828.047738
19.505573,500,1828.048051
-191.0062,500,1828.048068
-130.48714,500,1828.048077
-104.3263,500,1828.048084
54.517685,500,1828.048091
-32.57841,500,1842.187841
44.32119,500,1842.188067
52.33676,500,1842.188089
2.9881754,500,1842.188099
16.93466,500,1842.188107
-107.54203,500,1842.188114
29.791822,500,1843.497828
-15.118307,500,1843.497869
19.03496,500,1843.497881
40.187,500,1843.497889
-51.305447,500,1843.497898
35.492355,500,1843.497905
56.38296,500,1857.98862
-12.663257,500,1857.988946
31.295855,500,1857.988968
-129.19673,500,1857.988978
-48.67244,500,1857.988986
57.065887,500,1857.988994
28.143646,500,1859.29912
51.041656,500,1859.299166
-4.918447,500,1859.299178
2.303826,500,1859.299186
30.97766,500,1859.299192
37.08493,500,1859.299198
-107.39196,500,1860.599142
16.215359,500,1860.599188
5.9283304,500,1860.599199
-12.019922,500,1860.599207
21.605852,500,1860.599213
34.64809,500,1860.599219
53.70307,500,1875.099315
5.8076406,500,1875.09937
-139.0675,500,1875.099384
47.140038,500,1875.099393
3.214781,500,1875.0994
-47.696884,500,1875.099407
59.253876,500,1876.378179
26.737923,500,1876.378231
14.612409,500,1876.378243
-47.48923,500,1876.378251
34.23694,500,1876.378259
-233.48613,500,1876.378266
7.637525,500,1891.026728
3.233084,500,1891.026781
53.508198,500,1891.026794
-158.73491,500,1891.026802
7.5320115,500,1891.02681
-22.454977,500,1891.026818
-104.63914,500,1892.308563
35.88353,500,1892.308615
34.25884,500,1892.308631
-189.66408,500,1892.308639
34.04,500,1892.308646
47.709103,500,1892.308653
51.750393,500,1906.552775
17.520351,500,1906.553556
44.65154,500,1906.553606
41.76926,500,1906.553616
-96.302086,500,1906.553624
-24.183908,500,1906.553632
-12.148875,500,1907.835633
-12.404123,500,1907.835686
57.492695,500,1907.835698
26.082458,500,1907.835707
65.799225,500,1907.835714
44.298126,500,1907.835721
10.58338,500,1921.723932
1.0065545,500,1921.723984
44.577747,500,1921.723997
-16.115845,500,1921.724006
-47.0398,500,1921.724014
51.463333,500,1921.724021
70.78564,500,1923.009164
54.279816,500,1923.00921
-169.48442,500,1923.009222
-89.47942,500,1923.009231
22.507568,500,1923.009238
51.065243,500,1923.009246
-167.01549,500,1936.336674
-15.619889,500,1936.336728
2.1057653,500,1936.336744
-59.010044,500,1936.336752
-20.910538,500,1936.336759
-5.8378477,500,1936.336767
28.026468,500,1937.653181
-53.785526,500,1937.65323
44.021202,500,1937.653242
10.941388,500,1937.653251
54.139866,500,1937.653258
-152.43985,500,1937.653265
35.151447,500,1951.243311
21.607992,500,1951.243365
32.693306,500,1951.243376
23.531498,500,1951.243384
53.698997,500,1951.243392
54.20174,500,1951.243398
19.81556,500,1952.5337
-37.105957,500,1952.533754
10.889732,500,1952.53377
62.316376,500,1952.533778
40.816727,500,1952.533786
-72.392975,500,1952.533793
30.174421,500,1965.248749
27.643187,500,1965.248803
39.84837,500,1965.248818
41.399918,500,1965.248827
28.33352,500,1965.248835
51.63629,500,1965.248842
12.844589,500,1966.524049
-20.465845,500,1966.524103
45.596416,500,1966.524119
67.06813,500,1966.524127
-45.006702,500,1966.524135
34.31403,500,1966.524145
49.258183,500,1980.842087
46.619846,500,1980.842141
-27.66254,500,1980.842154
-46.159904,500,1980.842163
-5.6229324,500,1980.84217
-104.19241,500,1980.842178
7.027855,500,1982.169289
-36.06974,500,1982.169338
57.156063,500,1982.16935
63.179768,500,1982.169359
-166.1368,500,1982.169366
15.992348,500,1982.169373
41.56092,500,1995.172809
60.097263,500,1995.172859
47.793785,500,1995.172872
54.43436,500,1995.17288
63.82526,500,1995.172888
38.772903,500,1995.172895
47.831875,500,1996.451696
72.21625,500,1996.451745
46.884125,500,1996.451766
74.57422,500,1996.451775
69.62259,500,1996.451782
20.689745,500,1996.451789
39.851376,500,2010.153257
-3.0510645,500,2010.153309
-87.35555,500,2010.153322
47.16056,500,2010.15333
38.515568,500,2010.153338
-232.25455,500,2010.153345
82.900406,500,2011.437952
50.784462,500,2011.438009
61.78955,500,2011.438023
28.018555,500,2011.438033
55.435028,500,2011.438041
48.772907,500,2011.438051
52.84299,500,2024.705535
58.940483,500,2024.705587
62.36606,500,2024.7056
15.271782,500,2024.705609
39.742504,500,2024.705617
65.812675,500,2024.705624
48.982307,500,2025.98969
51.5881,500,2025.989738
-17.308317,500,2025.989751
-14.781425,500,2025.98976
11.182361,500,2025.989768
51.972115,500,2025.989775
29.323763,500,2038.492156
65.258705,500,2038.492205
67.44375,500,2038.492217
82.965,500,2038.492226
51.48007,500,2038.492236
55.451977,500,2038.492243
58.390545,500,2039.7771
72.05806,500,2039.777152
14.571795,500,2039.777165
64.876305,500,2039.777181
83.524796,500,2039.777189
-246.49265,500,2039.777195
75.71597,500,2053.016096
-18.215212,500,2053.016149
106.84432,500,2053.016163
67.94539,500,2053.016172
49.372997,500,2053.016179
54.146725,500,2053.016186
3.9890115,500,2054.303883
74.09909,500,2054.30393
26.092323,500,2054.303942
23.896255,500,2054.30395
82.0484,500,2054.303958
42.78436,500,2054.303965
34.357765,500,2067.936077
59.42531,500,2067.936318
64.39693,500,2067.936333
57.214424,500,2067.936342
-32.47897,500,2067.936349
57.878212,500,2067.936356
36.89415,500,2069.230204
19.248379,500,2069.230252
84.7534,500,2069.230264
40.185143,500,2069.230273
64.57087,500,2069.23028
83.4488,500,2069.230287
68.07708,500,2083.422697
-40.16251,500,2083.422935
-23.328817,500,2083.422957
70.55004,500,2083.422967
87.60214,500,2083.422974
53.46686,500,2083.422981
92.19306,500,2084.894892
61.39144,500,2084.894942
-44.24783,500,2084.894957
51.581676,500,2084.894966
-10.019122,500,2084.894974
28.06593,500,2084.894981
-26.857546,500,2098.264779
42.888012,500,2098.265115
79.26349,500,2098.265138
86.82909,500,2098.265149
43.69288,500,2098.265156
7.933379,500,2098.265164
54.392307,500,2099.607736
67.17773,500,2099.607787
28.659472,500,2099.607801
40.597363,500,2099.607809
29.724812,500,2099.607817
4.3527718,500,2099.607824
77.01905,500,2114.369606
61.252373,500,2114.369852
-85.33679,500,2114.369875
53.825016,500,2114.369885
34.831127,500,2114.369893
-261.3961,500,2114.369901
36.703907,500,2115.751462
79.57723,500,2115.751497
76.20838,500,2115.751508
54.687885,500,2115.751516
-14.33734,500,2115.751523
7.7848425,500,2115.75153
0.71021163,500,2129.465373
-18.387058,500,2129.465427
87.2502,500,2129.465443
76.13054,500,2129.465452
99.28663,500,2129.465459
74.795876,500,2129.465466
75.981865,500,2130.7696
54.12791,500,2130.769652
-34.307102,500,2130.769664
12.939214,500,2130.769672
77.839226,500,2130.769679
79.87762,500,2130.769686
-23.205996,500,2144.959094
53.3928,500,2144.959145
85.03081,500,2144.959161
72.4023,500,2144.95917
87.07282,500,2144.959177
71.94478,500,2144.959184
80.92005,500,2146.248033
91.249405,500,2146.24808
-101.16386,500,2146.248092
56.930126,500,2146.2481
60.828316,500,2146.248108
47.64626,500,2146.248115
77.982834,500,2160.205316
47.43966,500,2160.205365
6.2642326,500,2160.205378
92.38451,500,2160.205386
-28.441053,500,2160.205394
60.244053,500,2160.205401
114.8494,500,2161.494342
89.520584,500,2161.494394
74.785904,500,2161.494407
49.81122,500,2161.494416
110.719345,500,2161.494424
62.732246,500,2161.494431
79.330635,500,2175.834573
105.71284,500,2175.834629
90.447365,500,2175.834642
48.256023,500,2175.834651
76.9349,500,2175.834659
82.00601,500,2175.834665
124.06261,500,2177.118055
95.07213,500,2177.118103
72.578964,500,2177.118116
85.384346,500,2177.118124
18.386654,500,2177.118132
78.881424,500,2177.118139
65.48732,500,2178.415315
63.41554,500,2178.415364
85.1448,500,2178.415376
77.14167,500,2178.415385
123.70662,500,2178.415392
78.394226,500,2178.415399
52.085915,500,2194.18048
36.925488,500,2194.180536
82.680466,500,2194.180549
135.7737,500,2194.180558
43.49122,500,2194.180566
94.359055,500,2194.180573
-114.604095,500,2195.652203
-5.442058,500,2195.652238
85.46571,500,2195.652249
-74.09141,500,2195.652257
15.24234,500,2195.652264
73.6971,500,2195.652271
86.93283,500,2210.807147
91.93084,500,2210.807203
73.79351,500,2210.807217
0.58641964,500,2210.807225
123.05273,500,2210.807237
55.320576,500,2210.807244
81.589355,500,2212.1093
38.206944,500,2212.109354
65.044785,500,2212.109369
78.20822,500,2212.109378
32.285686,500,2212.109385
96.61322,500,2212.109392
84.65265,500,2226.398713
65.07215,500,2226.398772
55.33035,500,2226.398785
-67.525246,500,2226.398793
83.00372,500,2226.3988
-25.161034,500,2226.398807
72.543076,500,2227.683283
-273.9199,500,2227.68334
98.29962,500,2227.683353
82.018196,500,2227.683362
26.287525,500,2227.683369
114.13289,500,2227.683376
-108.11913,500,2241.811783
108.8123,500,2241.811851
45.641926,500,2241.811864
31.398993,500,2241.811872
-7.00226,500,2241.811879
78.06347,500,2241.811885
74.41576,500,2243.095778
66.881714,500,2243.095835
80.5861,500,2243.095846
56.12636,500,2243.095854
58.542984,500,2243.09586
46.745655,500,2243.095866
7.669151,500,2256.966092
-22.360842,500,2256.966141
34.123337,500,2256.966152
116.870575,500,2256.96616
52.972813,500,2256.966166
1.8745482,500,2256.966172
115.472916,500,2258.257408
46.569115,500,2258.257463
50.134888,500,2258.257476
89.68092,500,2258.257485
-4.003552,500,2258.257492
7.7728624,500,2258.2575
117.37562,500,2271.285196
-34.90248,500,2271.285252
21.602306,500,2271.285265
2.9723756,500,2271.285273
28.375887,500,2271.285281
96.29871,500,2271.285288
50.327034,500,2272.590408
91.40227,500,2272.59046
105.341736,500,2272.590472
-72.64085,500,2272.590481
97.95921,500,2272.590489
-155.83717,500,2272.590495
57.504898,500,2285.964467
33.963264,500,2285.96452
54.90936,500,2285.964547
107.966415,500,2285.964556
0.3915038,500,2285.964563
116.71022,500,2285.96457
73.49028,500,2287.258529
60.232147,500,2287.258579
-78.786194,500,2287.258591
35.078705,500,2287.2586
-167.75159,500,2287.258608
88.698006,500,2287.258615
-13.618115,500,2299.823543
103.28225,500,2299.823595
81.15382,500,2299.823607
-39.66428,500,2299.823616
80.51984,500,2299.823623
89.48447,500,2299.82363
63.42213,500,2301.102582
98.532715,500,2301.10263
101.89617,500,2301.102646
67.94079,500,2301.102667
92.26719,500,2301.102675
100.11049,500,2301.102682
68.60483,500,2314.380682
55.738758,500,2314.380736
90.738716,500,2314.380749
66.028885,500,2314.380757
3.7902696,500,2314.380765
34.816982,500,2314.380771
-16.030855,500,2315.668787
63.127018,500,2315.668841
62.71771,500,2315.668853
81.79431,500,2315.668862
59.07213,500,2315.668869
104.79015,500,2315.668876
102.06766,500,2328.874242
95.16654,500,2328.875021
-125.55243,500,2328.87507
98.28004,500,2328.87508
110.946106,500,2328.875088
78.77313,500,2328.875095
41.906063,500,2330.251249
86.26965,500,2330.251302
107.79367,500,2330.251315
109.256035,500,2330.251324
55.13188,500,2330.251332
0.57627285,500,2330.251338
95.47682,500,2345.077494
25.551556,500,2345.077694
99.307465,500,2345.077708
60.334465,500,2345.077717
101.64366,500,2345.077725
94.45709,500,2345.077732
22.121935,500,2346.498559
102.45073,500,2346.498607
47.391323,500,2346.49862
78.97061,500,2346.498628
111.577,500,2346.498636
116.54482,500,2346.498643
-37.69797,500,2360.246349
85.04464,500,2360.247121
61.0462,500,2360.247206
93.99825,500,2360.247216
104.93673,500,2360.247224
90.79077,500,2360.247231
-17.473005,500,2361.807941
129.55656,500,2361.80799
1.7780746,500,2361.808005
84.673355,500,2361.808014
-12.130898,500,2361.808022
115.3207,500,2361.80803
48.307873,500,2376.085387
125.66469,500,2376.086158
-45.085835,500,2376.086206
66.55791,500,2376.086216
76.27025,500,2376.086224
123.346245,500,2376.086236
84.3345,500,2377.794523
94.51137,500,2377.794562
63.93949,500,2377.794576
57.74152,500,2377.794585
72.850204,500,2377.794593
72.53493,500,2377.7946
-2.825807,500,2395.570655
85.27829,500,2395.570815
54.71736,500,2395.570828
30.86902,500,2395.570836
-62.290443,500,2395.570844
68.16433,500,2395.570852
55.79665,500,2397.393726
117.47736,500,2397.393764
5.8328314,500,2397.393776
107.12966,500,2397.393785
72.24661,500,2397.393793
119.13028,500,2397.3938
103.09186,500,2414.520052
109.4191,500,2414.520354
74.06123,500,2414.5204
124.2614,500,2414.520412
121.24334,500,2414.520423
119.03939,500,2414.520432
-112.2729,500,2416.543729
96.47502,500,2416.543782
89.16456,500,2416.543798
71.506325,500,2416.543811
98.2795,500,2416.543822
85.679146,500,2416.54383
5.314325,500,2434.30393
118.82019,500,2434.304055
135.83304,500,2434.304068
113.66236,500,2434.304077
80.12048,500,2434.304085
93.83056,500,2434.304093
92.47273,500,2436.20719
110.29063,500,2436.207223
82.97565,500,2436.207234
-0.8921605,500,2436.207243
55.93266,500,2436.207251
80.37203,500,2436.207259
22.844955,500,2451.739334
47.540573,500,2451.740196
-145.30975,500,2451.740216
90.58149,500,2451.740226
92.95195,500,2451.740235
106.83454,500,2451.740244
97.13297,500,2453.393064
79.39935,500,2453.3931
26.0233,500,2453.393112
134.45773,500,2453.393122
116.159294,500,2453.393131
132.25716,500,2453.39314
90.727806,500,2469.280785
128.96242,500,2469.281017
92.72432,500,2469.28104
70.16765,500,2469.281051
94.671036,500,2469.281059
86.01986,500,2469.281068
110.055595,500,2471.263743
24.172602,500,2471.263833
108.15049,500,2471.263855
-4.618189,500,2471.263866
90.68157,500,2471.263875
67.98641,500,2471.263884
15.336455,500,2487.944715
128.25804,500,2487.945088
108.07016,500,2487.945113
-83.938896,500,2487.945123
30.899662,500,2487.945131
121.52126,500,2487.945138
61.498207,500,2489.233393
108.80358,500,2489.233443
72.969124,500,2489.233459
94.99635,500,2489.233468
-67.51622,500,2489.233475
143.32191,500,2489.233483
-37.62382,500,2504.495961
66.68397,500,2504.496744
46.362602,500,2504.4968
135.00188,500,2504.49681
27.72216,500,2504.496818
77.23444,500,2504.496825
-52.641552,500,2505.869705
104.238235,500,2505.869761
125.40467,500,2505.869775
34.297157,500,2505.869784
120.74657,500,2505.869792
127.46949,500,2505.869799
33.718586,500,2521.253355
64.438576,500,2521.254142
118.29791,500,2521.254191
108.08392,500,2521.254201
116.90332,500,2521.254208
90.71879,500,2521.254215
99.31538,500,2522.629396
90.211006,500,2522.629449
66.04897,500,2522.629462
95.52002,500,2522.629471
84.467,500,2522.629478
98.30385,500,2522.629485
39.767574,500,2524.04663
17.953035,500,2524.046683
91.503365,500,2524.046696
18.884008,500,2524.046704
121.42002,500,2524.046711
106.01905,500,2524.046718
104.100655,500,2539.542174
22.701937,500,2539.542933
110.80227,500,2539.542981
105.867546,500,2539.542991
53.80797,500,2539.542999
96.258835,500,2539.543006
116.15292,500,2540.90303
126.45239,500,2540.903084
-185.1329,500,2540.903097
73.85559,500,2540.903105
63.13829,500,2540.903112
83.87016,500,2540.903119
97.29059,500,2556.448539
87.77394,500,2556.448873
100.89081,500,2556.448889
86.33808,500,2556.448898
4.819187,500,2556.448906
56.50347,500,2556.448912
90.44788,500,2557.744904
-24.017591,500,2557.744959
75.291664,500,2557.744972
60.643387,500,2557.744981
74.07889,500,2557.744989
83.422585,500,2557.744996
-160.82439,500,2572.557668
-58.58919,500,2572.557722
156.65091,500,2572.557735
115.7794,500,2572.557743
51.82102,500,2572.557751
107.322914,500,2572.557758
121.66257,500,2573.843983
-256.6574,500,2573.844034
