#{"t_start": 1763848939.568932, "env_id": "None"}
r,l,t
291.075,500,698.271621
283.1367,500,699.646646
298.25845,500,699.646701
291.91895,500,699.646713
285.60037,500,699.646721
250.13618,500,699.646732
264.9014,500,699.64674
296.91144,500,700.884323
284.34772,500,700.884372
275.65652,500,700.884385
293.50226,500,700.884395
290.7251,500,700.884403
297.26364,500,700.884411
278.7632,500,702.262988
286.7445,500,702.26304
267.74225,500,702.263052
273.9407,500,702.263061
273.74945,500,702.263068
293.8175,500,702.263075
271.9423,500,703.490133
291.2247,500,703.490193
286.58084,500,703.490206
287.03345,500,703.490218
284.49692,500,703.490227
269.6535,500,703.490236
289.60413,500,704.865909
271.71277,500,704.865964
290.54727,500,704.865977
291.82272,500,704.865986
297.20053,500,704.865993
284.19885,500,704.866
280.68442,500,706.091248
268.7389,500,706.091295
275.8703,500,706.091308
285.33762,500,706.091317
253.6828,500,706.091325
292.8542,500,706.091332
281.75522,500,707.478745
280.7285,500,707.478797
276.88095,500,707.478809
284.96497,500,707.478818
286.48798,500,707.478825
274.2775,500,707.478832
285.15164,500,708.701713
298.9349,500,708.70176
269.9214,500,708.701776
289.49295,500,708.701785
254.69907,500,708.701793
285.08896,500,708.7018
293.0359,500,710.084307
291.86624,500,710.084355
278.34534,500,710.08437
295.12607,500,710.084378
288.54575,500,710.084386
290.84818,500,710.084393
288.87973,500,711.308388
282.91205,500,711.308438
295.7121,500,711.308451
290.33902,500,711.30846
292.8579,500,711.308467
299.5905,500,711.308475
283.5793,500,712.690068
282.21793,500,712.690115
292.28754,500,712.690132
286.27582,500,712.69014
272.70267,500,712.690148
300.10867,500,712.690155
299.93054,500,713.918553
298.81015,500,713.918601
279.7103,500,713.918616
291.30063,500,713.918625
295.0251,500,713.918633
277.94348,500,713.918644
282.26083,500,715.297624
291.9695,500,715.297678
301.4146,500,715.297691
297.61337,500,715.2977
233.28506,500,715.297708
305.6486,500,715.297715
294.93823,500,716.545061
243.96323,500,716.54511
293.66376,500,716.545123
290.518,500,716.545132
271.5163,500,716.545139
277.93536,500,716.545146
294.49078,500,718.291338
292.25668,500,718.291388
293.77832,500,718.2914
262.62057,500,718.291408
279.4403,500,718.291415
235.14363,500,718.291422
285.7345,500,719.606652
279.85217,500,719.606707
292.6765,500,719.606723
288.52145,500,719.606732
283.18906,500,719.60674
294.37253,500,719.606748
285.1193,500,721.020352
293.64346,500,721.0204
284.09283,500,721.020412
295.37003,500,721.020421
301.08698,500,721.020429
290.0321,500,721.020439
279.9869,500,722.251392
290.38452,500,722.251446
292.51166,500,722.251459
294.97635,500,722.251468
276.39322,500,722.251477
274.03378,500,722.251484
299.85587,500,723.638172
295.19034,500,723.63822
290.07812,500,723.638235
259.6242,500,723.638244
280.8865,500,723.638251
280.54428,500,723.638258
281.87662,500,724.882826
293.35098,500,724.882877
299.4016,500,724.882889
284.3807,500,724.882899
290.12225,500,724.882907
283.12436,500,724.882915
285.13928,500,726.336542
277.71686,500,726.336596
270.60974,500,726.336611
284.2944,500,726.33662
301.93567,500,726.336627
298.67252,500,726.336634
284.86954,500,727.565693
287.86432,500,727.565743
287.6336,500,727.565756
265.33798,500,727.565765
293.55392,500,727.565773
273.75925,500,727.565781
263.1344,500,728.811056
299.3744,500,728.811106
303.53357,500,728.811119
272.92566,500,728.811128
282.05087,500,728.811136
290.94983,500,728.811144
297.29846,500,730.205207
285.93433,500,730.205265
294.58884,500,730.205277
295.94687,500,730.205287
211.8302,500,730.205294
293.26202,500,730.205303
279.8838,500,731.452071
292.85767,500,731.452119
308.31042,500,731.452132
276.94623,500,731.452141
285.5942,500,731.452148
284.03864,500,731.452156
270.3948,500,732.833066
243.93199,500,732.833119
291.12466,500,732.833131
289.23563,500,732.833139
277.27417,500,732.833147
284.65918,500,732.833154
296.20688,500,734.096237
269.90872,500,734.096302
282.5326,500,734.096316
282.80807,500,734.096325
296.06308,500,734.096333
298.73938,500,734.09634
298.512,500,735.472204
292.85715,500,735.472256
291.00342,500,735.472268
294.45483,500,735.472276
273.71536,500,735.472284
281.88303,500,735.472291
296.26736,500,736.707208
301.2013,500,736.707262
273.9095,500,736.707274
283.52884,500,736.707284
304.33533,500,736.707292
296.45367,500,736.7073
264.10873,500,738.080924
273.72382,500,738.080972
275.06082,500,738.080984
191.01826,500,738.080992
258.67947,500,738.080999
285.8764,500,738.081006
268.84485,500,739.331998
299.1934,500,739.332048
194.5809,500,739.332061
296.21783,500,739.332069
287.8127,500,739.332077
290.7767,500,739.332084
299.8322,500,740.706559
303.13165,500,740.706609
292.5457,500,740.706621
286.8455,500,740.706629
293.53275,500,740.706636
289.79623,500,740.706643
284.42163,500,741.951842
289.1693,500,741.9519
299.545,500,741.951914
288.77994,500,741.951924
305.5556,500,741.951933
249.46901,500,741.95194
288.29712,500,743.318319
292.85486,500,743.318368
258.59186,500,743.318381
291.45328,500,743.318389
296.76462,500,743.318397
277.51068,500,743.318404
288.10095,500,744.564125
301.89926,500,744.564182
284.40286,500,744.564195
283.67474,500,744.564204
276.62784,500,744.564212
290.7982,500,744.56422
250.60168,500,745.942897
293.85352,500,745.94295
260.7758,500,745.942962
275.12732,500,745.94297
273.06845,500,745.942978
230.60556,500,745.942985
288.92755,500,747.181588
301.07748,500,747.18164
299.5223,500,747.181652
295.19412,500,747.181661
296.33557,500,747.181669
279.21832,500,747.181676
297.7821,500,748.556676
284.9173,500,748.556724
293.73248,500,748.556736
291.0086,500,748.556744
288.13895,500,748.556752
290.44073,500,748.556759
292.95065,500,749.826873
288.8517,500,749.826924
277.1392,500,749.826937
288.30264,500,749.826947
288.99612,500,749.826955
279.3839,500,749.826962
285.93237,500,751.199715
299.4494,500,751.199767
287.29007,500,751.19978
242.83044,500,751.199788
295.70343,500,751.199795
285.52307,500,751.199803
296.34888,500,752.436228
229.46455,500,752.436277
288.75018,500,752.43629
297.81696,500,752.4363
284.2657,500,752.436308
291.68445,500,752.436316
285.80835,500,753.816984
294.42395,500,753.817064
279.10516,500,753.817076
302.842,500,753.817085
291.21075,500,753.817092
290.56546,500,753.817099
294.73203,500,755.063881
299.1841,500,755.06393
297.81552,500,755.063943
281.8924,500,755.063951
234.62465,500,755.063959
299.6091,500,755.063966
272.346,500,756.480209
289.3552,500,756.480267
300.8804,500,756.480279
282.8766,500,756.480288
279.50528,500,756.480295
300.92587,500,756.480302
307.9276,500,757.709264
235.15768,500,757.709321
292.1681,500,757.709334
294.28482,500,757.709344
297.18756,500,757.709352
264.58536,500,757.709359
288.22522,500,759.093989
288.6402,500,759.094032
291.1075,500,759.094044
294.60504,500,759.094052
288.61694,500,759.094059
288.53265,500,759.094066
296.14285,500,760.336913
301.77988,500,760.336967
259.61908,500,760.336982
281.22183,500,760.336991
282.53284,500,760.336999
290.0469,500,760.337006
285.07474,500,761.726509
294.00882,500,761.726562
295.27197,500,761.726574
299.64255,500,761.726583
280.83014,500,761.72659
268.90753,500,761.726597
290.00476,500,762.952502
285.1498,500,762.952552
267.1161,500,762.952568
294.4212,500,762.952577
301.17587,500,762.952585
286.9944,500,762.952592
280.04486,500,764.36391
299.72742,500,764.363967
257.58124,500,764.36398
299.0787,500,764.363988
289.80722,500,764.363996
295.18625,500,764.364002
306.93115,500,765.606494
277.347,500,765.606546
299.0149,500,765.606558
282.7693,500,765.606567
291.41223,500,765.606574
279.88794,500,765.606581
229.53192,500,766.998127
282.9454,500,766.998178
287.35236,500,766.99819
292.4697,500,766.998199
265.0857,500,766.99821
250.20335,500,766.998217
287.54803,500,768.214386
302.47458,500,768.214439
292.17578,500,768.214451
297.86942,500,768.21446
304.27893,500,768.214468
291.55115,500,768.214475
283.9276,500,769.602462
299.8522,500,769.602515
245.5474,500,769.602527
300.2991,500,769.602536
302.1554,500,769.602544
295.5547,500,769.602551
296.87228,500,770.835971
281.18958,500,770.836026
301.88153,500,770.836039
289.57285,500,770.836048
289.88348,500,770.836057
260.05878,500,770.836064
303.08624,500,772.220743
302.4667,500,772.220795
303.85605,500,772.220808
286.52606,500,772.220817
216.42937,500,772.220825
293.01855,500,772.220832
289.51743,500,773.444911
293.28192,500,773.444962
297.4402,500,773.444974
286.69952,500,773.444983
295.78677,500,773.444991
296.98648,500,773.444999
290.4392,500,774.84258
230.09766,500,774.842634
304.3447,500,774.842647
281.44156,500,774.842655
288.54028,500,774.842663
304.31223,500,774.84267
268.58795,500,776.073202
299.1553,500,776.073253
300.94247,500,776.073266
275.60797,500,776.073275
282.87946,500,776.073283
289.98093,500,776.07329
297.95013,500,777.450928
296.05103,500,777.450982
306.81796,500,777.450996
298.5031,500,777.451004
302.07883,500,777.451016
298.05554,500,777.451023
258.09598,500,778.672773
304.83542,500,778.672824
269.99783,500,778.672836
295.4988,500,778.672845
293.02136,500,778.672853
299.3697,500,778.672861
301.62628,500,780.101604
287.42926,500,780.101654
289.31653,500,780.101669
279.27814,500,780.101677
295.0327,500,780.101684
292.83615,500,780.101691
272.36224,500,781.33688
283.13327,500,781.336933
290.0496,500,781.336946
271.3101,500,781.336955
286.39346,500,781.336962
306.09256,500,781.336969
305.03293,500,782.7477
270.25552,500,782.747748
295.8382,500,782.747761
292.73468,500,782.747769
301.62332,500,782.747777
281.15894,500,782.747784
264.66394,500,783.975042
303.37943,500,783.975092
306.19998,500,783.975108
283.9337,500,783.975116
285.79483,500,783.975124
290.57254,500,783.975131
290.40552,500,785.232035
300.23404,500,785.23209
294.1674,500,785.232106
287.4779,500,785.232115
295.0366,500,785.232126
304.1956,500,785.232133
274.35526,500,786.601224
290.85727,500,786.601279
282.76047,500,786.601294
302.43634,500,786.601303
281.3339,500,786.601311
304.3514,500,786.601319
293.64667,500,787.842599
303.83832,500,787.842653
283.49417,500,787.842666
264.5259,500,787.842675
296.2849,500,787.842683
302.11,500,787.842691
291.26166,500,789.215106
294.87158,500,789.215164
300.9971,500,789.21518
298.87854,500,789.215189
287.42752,500,789.215197
303.71848,500,789.215204
294.54745,500,790.474251
309.33475,500,790.474302
301.7065,500,790.474316
294.01712,500,790.474325
299.14706,500,790.474333
267.89047,500,790.47434
270.2381,500,791.850105
309.84515,500,791.850155
301.7764,500,791.850167
308.1905,500,791.850176
295.64954,500,791.850183
286.558,500,791.850191
292.1965,500,793.084373
300.51788,500,793.084428
303.52832,500,793.084441
294.70782,500,793.08445
295.23746,500,793.084458
301.6368,500,793.084466
298.75537,500,794.487596
276.57462,500,794.487678
273.54956,500,794.487691
290.6353,500,794.4877
304.2201,500,794.487707
305.98743,500,794.487715
298.2857,500,795.761696
286.98495,500,795.761741
297.04874,500,795.761754
303.44998,500,795.761763
297.21082,500,795.761771
290.66516,500,795.761778
292.1835,500,797.136487
285.85123,500,797.136543
298.29593,500,797.136556
290.14212,500,797.136565
288.7588,500,797.136573
297.15588,500,797.136581
293.0352,500,798.372915
276.93637,500,798.372962
287.53653,500,798.372974
306.58014,500,798.372982
306.6411,500,798.37299
306.741,500,798.372997
264.47208,500,799.760671
286.2139,500,799.760724
300.85156,500,799.760739
293.46375,500,799.760748
299.05606,500,799.760755
266.5012,500,799.760762
306.45816,500,801.007692
292.90994,500,801.007743
292.18732,500,801.007755
304.48608,500,801.007764
255.62975,500,801.007772
301.52536,500,801.00778
312.36267,500,802.383854
297.18115,500,802.383903
241.90735,500,802.383915
292.97598,500,802.383924
289.79825,500,802.383932
294.73044,500,802.383939
305.49854,500,803.625137
305.6238,500,803.625188
296.1425,500,803.625204
294.65314,500,803.625213
294.75946,500,803.62522
284.18622,500,803.625228
296.0269,500,805.010361
295.33517,500,805.010416
296.18558,500,805.010428
296.9791,500,805.010437
294.21848,500,805.010445
298.6384,500,805.010452
308.18527,500,806.255858
298.49564,500,806.255907
297.4098,500,806.255919
293.24615,500,806.255928
280.5231,500,806.255936
290.61044,500,806.255943
274.59943,500,807.630239
265.90018,500,807.630292
301.90237,500,807.630304
308.56323,500,807.630313
302.65714,500,807.63032
280.28027,500,807.630328
290.3046,500,808.864407
303.93216,500,808.86446
301.12067,500,808.864472
299.46466,500,808.864481
239.08293,500,808.864489
306.75015,500,808.864497
290.65723,500,810.284574
309.77136,500,810.284633
302.53442,500,810.284645
295.57187,500,810.284654
293.39478,500,810.284661
310.5527,500,810.284668
296.12302,500,811.52027
301.24377,500,811.520323
291.0136,500,811.520339
299.7662,500,811.520348
305.62173,500,811.520356
303.5861,500,811.520363
302.9719,500,812.90393
263.47446,500,812.903981
281.73926,500,812.903993
283.9028,500,812.904002
286.33508,500,812.904012
302.54364,500,812.904019
275.39185,500,814.131028
282.10898,500,814.131078
293.14532,500,814.131091
308.25235,500,814.1311
262.03992,500,814.131108
286.84964,500,814.131115
296.93588,500,815.545141
287.5163,500,815.545191
298.10208,500,815.545204
243.41023,500,815.545212
278.88608,500,815.545219
292.0575,500,815.545226
294.72928,500,816.779873
298.84253,500,816.779923
294.52435,500,816.779936
297.65964,500,816.779944
308.0722,500,816.779955
306.22183,500,816.779963
301.64194,500,818.156773
303.7595,500,818.156826
293.4024,500,818.156838
300.65643,500,818.156846
312.54492,500,818.156857
292.2379,500,818.156864
302.51443,500,819.386774
297.3603,500,819.386821
267.63754,500,819.386833
291.19644,500,819.386842
310.04904,500,819.386855
302.4626,500,819.386862
303.20108,500,820.788884
292.3831,500,820.788928
299.51538,500,820.78894
302.20505,500,820.788949
296.72183,500,820.788957
285.8021,500,820.788964
300.06625,500,822.025518
293.57895,500,822.02557
298.61774,500,822.025583
299.70123,500,822.025593
298.97723,500,822.025601
293.94876,500,822.025608
285.77475,500,823.399711
295.14297,500,823.399774
296.0855,500,823.399788
293.84418,500,823.399797
301.07614,500,823.399805
301.34686,500,823.399812
252.30428,500,824.63224
300.3547,500,824.632294
314.38986,500,824.632308
314.5648,500,824.632318
301.08344,500,824.632326
290.34366,500,824.632334
294.0955,500,826.04727
275.7967,500,826.047326
275.0083,500,826.047338
305.41824,500,826.047346
309.97067,500,826.047354
281.08002,500,826.04736
293.05695,500,827.270704
310.36847,500,827.270756
284.92297,500,827.270769
303.82422,500,827.270778
300.90836,500,827.270786
291.3037,500,827.270794
307.5242,500,828.677789
108.00277,500,828.677841
309.69855,500,828.677856
312.3663,500,828.677865
306.80667,500,828.677872
303.03976,500,828.677879
304.3102,500,829.916351
301.32617,500,829.916405
279.67606,500,829.916418
276.9392,500,829.916427
297.65833,500,829.916437
289.7536,500,829.916445
289.09723,500,831.312502
307.6051,500,831.312552
310.79846,500,831.312564
301.9979,500,831.312573
307.44086,500,831.31258
303.55377,500,831.312587
290.2125,500,832.537939
293.60742,500,832.537989
284.53867,500,832.538002
303.59167,500,832.53801
313.39005,500,832.538018
296.1934,500,832.538026
310.80893,500,833.922716
297.4477,500,833.922765
303.4276,500,833.922778
307.62488,500,833.922787
307.90158,500,833.922794
301.1126,500,833.922802
271.282,500,835.161711
297.82236,500,835.16176
295.37277,500,835.161772
308.00595,500,835.161781
294.77264,500,835.161788
305.9,500,835.161795
216.86882,500,836.555535
274.7731,500,836.555583
308.89243,500,836.555595
309.29196,500,836.555604
305.8088,500,836.555612
298.23428,500,836.555619
315.97626,500,837.782237
306.35883,500,837.782289
227.90291,500,837.782301
305.60663,500,837.78231
278.6177,500,837.782318
283.36725,500,837.782333
302.04678,500,839.171527
224.93407,500,839.171578
300.78552,500,839.17159
284.0629,500,839.171599
296.6223,500,839.171606
302.67926,500,839.171613
307.92426,500,840.433132
310.8399,500,840.433186
263.63266,500,840.433199
301.62955,500,840.433208
295.3582,500,840.433216
286.88397,500,840.433223
284.90033,500,841.677049
304.62845,500,841.677109
299.9274,500,841.677122
319.3228,500,841.677131
296.98157,500,841.67714
292.9544,500,841.677147
305.60703,500,843.046758
299.59875,500,843.046808
280.195,500,843.04682
312.23517,500,843.046829
304.92435,500,843.046837
284.5951,500,843.046845
306.75186,500,844.289962
303.16046,500,844.29001
303.55243,500,844.290022
281.24136,500,844.290031
300.7499,500,844.290039
296.07758,500,844.290046
307.20374,500,845.682003
304.57224,500,845.682058
309.97385,500,845.682072
297.12183,500,845.682081
295.79367,500,845.68209
315.51044,500,845.682098
298.48898,500,846.921447
283.08563,500,846.921505
295.57623,500,846.921517
308.1026,500,846.921527
303.2979,500,846.921535
280.4511,500,846.921542
309.91418,500,848.292491
313.07733,500,848.292544
298.8515,500,848.292556
288.29395,500,848.292565
299.85934,500,848.292573
282.21637,500,848.29258
310.03604,500,849.535706
312.1621,500,849.535753
297.03403,500,849.535765
292.29187,500,849.535773
273.10916,500,849.535784
280.752,500,849.535792
296.5075,500,850.930968
277.25433,500,850.931018
298.09198,500,850.931031
299.59558,500,850.93104
302.45554,500,850.931048
301.54346,500,850.931055
313.46973,500,852.168979
303.1442,500,852.169032
281.62897,500,852.169044
218.22041,500,852.169054
274.30118,500,852.169062
315.26172,500,852.16907
300.82974,500,853.570192
281.7423,500,853.570256
292.90024,500,853.570269
285.01166,500,853.570278
278.66125,500,853.570285
280.1978,500,853.570293
297.17737,500,854.81443
283.4033,500,854.814484
301.85117,500,854.8145
301.03397,500,854.814509
292.5411,500,854.814517
314.20483,500,854.814525
306.72092,500,856.212012
306.81717,500,856.212064
321.18097,500,856.212077
309.92264,500,856.212086
299.72787,500,856.212094
310.45755,500,856.212105
290.51495,500,857.439897
304.3736,500,857.439952
297.8802,500,857.439965
295.84564,500,857.439974
304.4716,500,857.439983
306.10965,500,857.43999
296.64658,500,858.811283
299.44507,500,858.81134
305.3771,500,858.811352
309.18225,500,858.811361
293.9163,500,858.811368
305.72165,500,858.811375
309.35492,500,860.061418
292.92548,500,860.061472
293.15448,500,860.061484
301.84467,500,860.061493
309.10754,500,860.061501
303.28064,500,860.061509
297.76422,500,861.438312
305.05106,500,861.438362
306.60272,500,861.438374
292.42853,500,861.438382
284.0489,500,861.43839
298.8272,500,861.438397
302.32596,500,862.67671
300.6453,500,862.67676
308.69412,500,862.676773
304.65588,500,862.676782
313.36954,500,862.676791
292.81583,500,862.676799
269.75433,500,864.054088
303.2528,500,864.054139
301.5485,500,864.054151
274.232,500,864.054159
288.46957,500,864.054166
302.1973,500,864.054174
294.53168,500,865.298797
268.44986,500,865.298847
315.1967,500,865.298859
307.08646,500,865.298869
299.80157,500,865.298876
286.25772,500,865.298884
305.33142,500,866.677395
299.85297,500,866.677446
295.13455,500,866.677457
302.69574,500,866.677466
217.41212,500,866.677473
296.4373,500,866.67748
298.91818,500,867.907693
299.5972,500,867.907752
313.30756,500,867.907765
285.28238,500,867.907778
293.34116,500,867.907786
291.33936,500,867.907794
300.81427,500,869.290045
309.7381,500,869.290094
295.41736,500,869.290107
303.3321,500,869.290115
296.51898,500,869.290123
303.5631,500,869.290132
299.53253,500,870.559401
249.89886,500,870.559453
274.02493,500,870.559465
305.21762,500,870.559475
310.75073,500,870.559483
308.86438,500,870.55949
302.20615,500,871.936011
314.53336,500,871.936066
309.75128,500,871.936078
297.20218,500,871.936087
307.92322,500,871.936099
305.57077,500,871.936106
288.49628,500,873.160067
300.25244,500,873.160117
312.98285,500,873.160129
259.10965,500,873.160142
317.57755,500,873.16015
304.47415,500,873.160157
287.55524,500,874.54187
300.4072,500,874.541919
304.10278,500,874.541931
302.41373,500,874.54194
298.4503,500,874.541948
270.62958,500,874.541955
302.67947,500,875.790577
295.5721,500,875.790629
296.3018,500,875.790641
270.869,500,875.79065
304.76175,500,875.790673
306.60056,500,875.790681
309.0872,500,877.171482
294.66837,500,877.171536
303.30243,500,877.17155
300.51114,500,877.171559
298.9094,500,877.171566
312.49728,500,877.171573
292.5534,500,878.402628
302.24927,500,878.402677
301.4709,500,878.402689
290.4834,500,878.402697
309.30615,500,878.402705
312.42978,500,878.402712
315.80557,500,879.778364
307.4885,500,879.778424
305.81744,500,879.778437
322.42868,500,879.778445
301.72147,500,879.778453
306.74265,500,879.77846
304.31595,500,881.02654
298.25092,500,881.02659
300.6816,500,881.026603
301.44028,500,881.026612
306.42316,500,881.02662
310.01984,500,881.026628
296.71317,500,882.409663
305.61484,500,882.409715
303.49265,500,882.409728
196.78035,500,882.409736
305.8546,500,882.409743
294.78104,500,882.40975
280.27118,500,883.638684
301.05084,500,883.638744
297.62018,500,883.638758
305.3806,500,883.638767
246.61717,500,883.638776
306.06793,500,883.638783
309.58664,500,885.028241
309.84866,500,885.028292
272.68045,500,885.028304
300.4582,500,885.028313
310.63943,500,885.02832
305.78485,500,885.028328
317.16977,500,886.28734
319.44754,500,886.287388
311.50632,500,886.287401
311.83737,500,886.28741
316.11624,500,886.287418
291.65427,500,886.287425
304.02036,500,887.66005
303.11383,500,887.660099
309.70468,500,887.660112
294.8525,500,887.66012
314.54913,500,887.660129
311.76477,500,887.660136
288.95346,500,888.881433
297.00146,500,888.881487
322.57547,500,888.881502
287.30865,500,888.881511
317.6035,500,888.881519
306.52097,500,888.881526
291.83182,500,890.274546
299.24878,500,890.274598
311.90472,500,890.274612
312.30188,500,890.27462
290.199,500,890.274627
309.09854,500,890.274634
311.5902,500,891.504623
314.2534,500,891.504675
323.4296,500,891.504688
318.41507,500,891.504698
303.40945,500,891.504706
305.92642,500,891.504714
306.56168,500,892.891152
311.45734,500,892.891203
314.75455,500,892.891215
309.07166,500,892.891223
317.25867,500,892.891231
305.52753,500,892.891237
309.42065,500,894.11128
325.52487,500,894.111332
322.41098,500,894.111345
293.48505,500,894.111354
261.1446,500,894.111361
290.9879,500,894.111369
316.78363,500,895.512609
307.42612,500,895.51266
309.59564,500,895.512672
279.39786,500,895.51268
317.46173,500,895.512687
307.87503,500,895.512695
310.9405,500,896.742864
290.2179,500,896.742913
292.3467,500,896.742925
254.75725,500,896.742935
316.7576,500,896.742943
309.7138,500,896.74295
300.23233,500,897.978021
310.09476,500,897.978073
301.25763,500,897.978088
298.9756,500,897.978097
304.4122,500,897.978105
276.8822,500,897.978112
300.53616,500,899.347847
313.7586,500,899.347904
320.85205,500,899.347916
303.25504,500,899.347926
282.0539,500,899.347933
309.6023,500,899.347941
290.7981,500,900.616428
304.89307,500,900.616478
302.34335,500,900.616491
312.09567,500,900.6165
299.3663,500,900.616508
309.30548,500,900.616516
238.43713,500,901.997304
259.47464,500,901.997365
308.3148,500,901.99738
302.43457,500,901.99739
303.16708,500,901.997398
309.79712,500,901.997405
314.73187,500,903.23611
287.322,500,903.236157
313.72717,500,903.236169
314.9826,500,903.236178
309.95963,500,903.236186
300.6111,500,903.236193
295.62213,500,904.609328
307.13028,500,904.60938
314.39438,500,904.609396
299.2745,500,904.609405
311.8835,500,904.609417
308.593,500,904.609424
293.55423,500,905.861143
314.5754,500,905.861195
309.20038,500,905.861208
295.5741,500,905.861217
292.85654,500,905.861225
302.55457,500,905.861232
300.61777,500,907.237663
312.36676,500,907.237712
311.89246,500,907.237724
310.13968,500,907.237732
318.85263,500,907.23774
298.2599,500,907.237748
309.37604,500,908.470239
307.7254,500,908.470293
311.3718,500,908.470307
310.00943,500,908.470318
312.4674,500,908.470327
317.10007,500,908.470339
307.8018,500,909.841372
178.20781,500,909.841426
314.0956,500,909.84144
297.99783,500,909.841451
299.09567,500,909.84146
303.54697,500,909.841469
308.9463,500,911.09672
300.34943,500,911.096776
318.53363,500,911.096788
308.8659,500,911.096797
304.62958,500,911.096805
308.52783,500,911.096812
272.08917,500,912.475573
315.64526,500,912.475628
318.18353,500,912.47564
303.63583,500,912.475648
307.71335,500,912.475655
305.27014,500,912.475662
317.8283,500,913.705139
311.38028,500,913.705199
312.78662,500,913.705213
302.2984,500,913.705222
294.57663,500,913.70523
320.31415,500,913.705237
293.94446,500,915.085869
296.7046,500,915.085918
296.05475,500,915.08593
314.75912,500,915.085938
315.23074,500,915.085946
314.52057,500,915.085953
301.7514,500,916.35905
285.55804,500,916.359103
317.16788,500,916.359116
304.12766,500,916.359125
314.14197,500,916.359133
310.75143,500,916.35914
276.7776,500,917.731791
311.00534,500,917.731845
303.3342,500,917.731857
282.29202,500,917.731866
308.88037,500,917.731873
308.4611,500,917.73188
306.926,500,918.96326
311.40845,500,918.963309
313.72232,500,918.963322
310.7364,500,918.963331
304.79156,500,918.963339
307.97375,500,918.963347
307.24545,500,920.352868
305.13327,500,920.352923
293.48178,500,920.352935
304.95737,500,920.352944
280.02313,500,920.352952
310.51962,500,920.352959
323.49667,500,921.606198
312.54843,500,921.606251
309.07587,500,921.606265
271.7353,500,921.606273
315.63016,500,921.606281
314.43185,500,921.606288
295.83334,500,922.976379
210.04704,500,922.976434
303.60376,500,922.976446
316.8072,500,922.976455
313.062,500,922.976463
308.5521,500,922.97647
308.1964,500,924.201702
320.76883,500,924.20176
305.83755,500,924.201777
318.68573,500,924.201786
248.24367,500,924.201794
279.34424,500,924.201802
312.5437,500,925.589988
293.7184,500,925.590039
311.51236,500,925.59005
290.3132,500,925.590058
326.5103,500,925.590066
312.04773,500,925.590073
307.3653,500,926.823582
296.3421,500,926.823636
318.2704,500,926.823651
281.1499,500,926.82366
297.57516,500,926.823669
314.3925,500,926.82368
322.99042,500,928.207444
302.13416,500,928.2075
301.4992,500,928.207513
277.28067,500,928.207522
305.89313,500,928.207529
316.04553,500,928.207536
297.24368,500,929.435195
308.2462,500,929.435246
308.82062,500,929.435258
302.74667,500,929.435267
317.44745,500,929.435275
305.44928,500,929.435282
308.3842,500,930.845067
307.31824,500,930.845121
298.24945,500,930.845133
317.57907,500,930.845142
268.8687,500,930.84515
300.0324,500,930.845157
291.40323,500,932.079509
306.48242,500,932.07956
296.8303,500,932.079573
310.32233,500,932.079582
281.55414,500,932.07959
314.22525,500,932.079598
287.73022,500,933.462044
309.37912,500,933.462094
307.9223,500,933.462107
321.5264,500,933.462115
313.0261,500,933.462122
308.14935,500,933.462129
314.70987,500,934.690495
310.63885,500,934.690543
312.16833,500,934.690555
321.28296,500,934.690563
302.89294,500,934.690571
315.3974,500,934.690578
306.234,500,936.080897
304.35895,500,936.08095
305.49377,500,936.080962
311.49365,500,936.08097
302.2051,500,936.080977
301.25845,500,936.080984
310.22113,500,937.305265
305.80563,500,937.305315
319.8795,500,937.305328
314.54132,500,937.305337
313.9863,500,937.305345
318.79346,500,937.305352
308.61765,500,938.679117
317.09738,500,938.679174
311.5842,500,938.67919
317.2321,500,938.679198
296.63535,500,938.679206
307.26965,500,938.679213
306.8583,500,939.903801
304.52118,500,939.903855
320.39078,500,939.903867
281.40894,500,939.903875
315.73477,500,939.903883
308.1311,500,939.90389
312.42606,500,941.311358
301.25235,500,941.311416
315.6056,500,941.311428
317.22675,500,941.311436
310.48895,500,941.311444
310.26938,500,941.31145
310.4171,500,942.535726
312.72574,500,942.53578
312.985,500,942.535794
298.80612,500,942.535805
296.87714,500,942.535818
312.6061,500,942.535827
318.38098,500,943.919726
298.53305,500,943.919789
304.87897,500,943.919802
314.52756,500,943.91981
315.40002,500,943.919818
289.73962,500,943.919825
301.78146,500,945.139559
283.67773,500,945.139611
289.6515,500,945.139626
315.8629,500,945.139635
283.41806,500,945.139643
299.16568,500,945.13965
323.8779,500,946.561545
313.46698,500,946.561598
310.88412,500,946.56161
325.9868,500,946.561619
318.51138,500,946.561626
300.06995,500,946.561634
294.37088,500,947.776647
309.5606,500,947.776704
313.02863,500,947.776717
286.87265,500,947.776727
308.07416,500,947.776735
312.6893,500,947.776743
315.68784,500,949.163609
297.15814,500,949.163657
313.71475,500,949.163669
314.03586,500,949.163678
313.5194,500,949.163685
288.94885,500,949.163692
310.0388,500,950.388797
300.1912,500,950.388837
310.63953,500,950.388848
293.7785,500,950.388858
325.98935,500,950.388866
314.24365,500,950.388873
306.53876,500,951.792001
318.28052,500,951.792057
280.3277,500,951.792073
314.85083,500,951.792082
315.47742,500,951.792093
325.00763,500,951.7921
306.50223,500,953.01442
311.5136,500,953.014473
319.08115,500,953.014485
312.8391,500,953.014494
318.3383,500,953.014502
311.7972,500,953.014509
309.05966,500,954.258124
