#{"t_start": 1763618517.032555, "env_id": "None"}
r,l,t
25.749401,500,141.794745
-12.758065,500,143.170023
-121.52552,500,143.170071
-266.02258,500,143.170082
9.88708,500,143.170091
-34.23475,500,143.170098
-54.864616,500,143.170104
5.8990197,500,144.389439
-121.255554,500,144.38949
-60.082005,500,144.389501
-67.454796,500,144.389508
-21.042746,500,144.389515
-78.72943,500,144.389522
-6.1376305,500,145.779083
-35.924267,500,145.779129
5.64751,500,145.77914
-47.672386,500,145.779148
27.995884,500,145.779155
16.183994,500,145.779162
-48.54346,500,147.002794
-0.7440527,500,147.002846
-5.0643606,500,147.002857
-54.398575,500,147.002864
-55.21162,500,147.002871
-30.831451,500,147.002877
-94.46705,500,148.372314
-87.559586,500,148.372362
11.548556,500,148.372374
-44.91315,500,148.372381
-0.95638025,500,148.372388
-22.79969,500,148.372395
-35.57472,500,149.59568
-147.70547,500,149.595733
40.132744,500,149.595746
-69.29378,500,149.595755
-123.423035,500,149.595766
-121.241264,500,149.595774
-19.76141,500,150.981781
-4.054139,500,150.981835
-128.22981,500,150.981851
-44.729576,500,150.98186
0.95840424,500,150.981868
-16.85199,500,150.981876
69.578606,500,152.212549
-8.811946,500,152.212597
26.083075,500,152.212612
2.1300018,500,152.21262
31.295929,500,152.212628
-133.87384,500,152.212639
-129.35037,500,153.591327
-14.43794,500,153.591385
49.31114,500,153.591398
-55.27439,500,153.591407
-101.402794,500,153.591414
16.324846,500,153.591421
14.216662,500,154.806278
-30.762194,500,154.806337
-83.96877,500,154.806349
-0.18463781,500,154.806358
-40.888783,500,154.806365
8.251335,500,154.806372
-151.06987,500,156.213241
-190.43828,500,156.213298
13.237165,500,156.213311
-234.00746,500,156.21332
-305.9026,500,156.213327
-104.53404,500,156.213335
41.267113,500,157.438193
49.892628,500,157.438247
-69.86417,500,157.438258
-99.269035,500,157.438267
-14.209332,500,157.438278
48.092045,500,157.438286
15.656027,500,158.809238
18.442015,500,158.809293
39.135708,500,158.809308
34.38135,500,158.809317
-253.3994,500,158.809324
-22.588045,500,158.809331
-141.44897,500,160.032457
-84.47589,500,160.032511
-16.157194,500,160.032528
-44.475533,500,160.032536
-76.80808,500,160.032544
-188.68358,500,160.032551
17.570002,500,161.417634
6.9800706,500,161.417694
-72.81151,500,161.417709
-311.6545,500,161.417718
27.569048,500,161.417725
11.783602,500,161.417733
48.483963,500,162.650644
38.388268,500,162.650692
-21.978176,500,162.650704
30.29912,500,162.650713
16.030582,500,162.65072
33.634666,500,162.650727
-9.610001,500,164.014174
20.699846,500,164.014233
-31.829512,500,164.014246
44.38272,500,164.014254
33.48451,500,164.014262
-23.143808,500,164.014269
-154.41388,500,165.272305
-181.2815,500,165.272358
27.43456,500,165.272373
-202.75433,500,165.272382
-4.013119,500,165.272389
58.354786,500,165.272397
-45.53563,500,166.651984
2.2582343,500,166.65204
32.94569,500,166.652052
33.8802,500,166.652061
-41.967255,500,166.652068
54.613197,500,166.652075
15.093609,500,167.877051
63.869446,500,167.877105
-0.87529737,500,167.877121
49.490044,500,167.87713
22.667841,500,167.877138
-81.40369,500,167.877148
-101.68158,500,169.099126
43.958042,500,169.099182
-139.97035,500,169.099197
52.36398,500,169.099205
-280.74875,500,169.099213
93.356766,500,169.099221
-21.292326,500,170.478161
-30.928371,500,170.478215
-32.51408,500,170.478227
7.1445537,500,170.478236
16.8263,500,170.478244
-61.25487,500,170.478251
86.99752,500,171.720271
53.384377,500,171.720322
9.537037,500,171.720338
-21.527464,500,171.720346
6.7247634,500,171.720358
-24.624714,500,171.720365
-87.59264,500,173.084103
18.330637,500,173.084157
29.38496,500,173.084183
27.503313,500,173.084191
-8.277646,500,173.084198
69.757996,500,173.084204
-31.13157,500,174.307223
57.03675,500,174.307269
89.43069,500,174.307281
-7.0955606,500,174.307289
23.840057,500,174.307296
44.972744,500,174.307302
-162.25467,500,175.699442
67.19063,500,175.699484
-43.29342,500,175.699495
-125.9801,500,175.699502
89.081665,500,175.699509
43.913277,500,175.699515
-178.16006,500,176.962939
-26.09843,500,176.962989
-89.46396,500,176.963001
24.726753,500,176.963008
61.743614,500,176.963015
-99.718994,500,176.963021
66.52017,500,178.322348
58.453194,500,178.322397
